epoch,loss,val_loss
103,0.2386110203837917,0.03803877429715518
104,0.3098550991774684,0.0376970281117949
105,0.26371406531172104,0.037356993890014185
106,0.26515927007295426,0.03678323238574226
107,0.26169280701093545,0.03663749838697499
108,0.23802408724349008,0.036569959259238734
109,0.26958467167427097,0.036684225602396606
110,0.28809048532091114,0.036597093246106445
111,0.25543964044001305,0.03627349924424599
112,0.24424145279696624,0.03581747348452437
113,0.2615487133215995,0.035189882948480807
114,0.2552748740528504,0.03466233058736242
115,0.2653903636187989,0.03436662423713454
116,0.23671676157826213,0.034096730038009844
117,0.26821368575365834,0.03344769184959346
118,0.23974382021038781,0.03287585362278182
119,0.26442761267472176,0.03249910216906975
120,0.25296799460956954,0.032198267121767175
121,0.24721302287610947,0.03185926108010884
122,0.2782692319936882,0.03182293237026396
123,0.2385437733312538,0.032132748771330405
124,0.25395009791419515,0.03198425747967999
125,0.2632459064954007,0.03147255276040784
126,0.24766306666766896,0.031032635990915627
127,0.21422958643727713,0.030803437184157043
128,0.2514528056345374,0.03077860908775494
129,0.22348240132515246,0.030740474896698164
130,0.23022885087928083,0.030741275256050044
131,0.23329317340484032,0.030538439493754815
132,0.2268356219675746,0.030194305397313218
133,0.21440277265477503,0.029691684862663006
134,0.23879458408010493,0.029438529741661303
135,0.20738988305648529,0.02936351620431604
136,0.23148210704056926,0.02935081591893887
137,0.2568635127393369,0.029107862120044643
138,0.22004731235460998,0.028794412661729187
139,0.22427684924990882,0.028467180785434
140,0.2174107487654794,0.02807524402079911
141,0.21752837354241453,0.027761507972047246
142,0.2414486761546243,0.027416356614437597
143,0.22339063397360065,0.02704999904180395
144,0.18510880371833818,0.02664974119899602
145,0.21295299310220311,0.026480668513425464
146,0.19708415144439198,0.02626127107390042
147,0.22084094361482162,0.026085814718028594
148,0.21270165103593025,0.025862973954143196
149,0.1876621182957386,0.025599188010754257
150,0.2097670942275233,0.025395665703148676
151,0.2183538133202635,0.02535192424367214
152,0.22226666311872492,0.025157621451492966
153,0.2078945071044551,0.025096424437802415
154,0.2054961054033823,0.02493047116902368
155,0.20865068473427545,0.024633640230729663
156,0.18960535243086146,0.024319162592291832
157,0.18994965663862445,0.02404444799597921
158,0.18847547930020553,0.023750480007508706
159,0.19801232785121348,0.023467849233540995
160,0.22327657563114597,0.023404165973951077
161,0.1868714006508098,0.023484838676863705
162,0.1992714328194096,0.02351695723060904
163,0.19058920786930963,0.023489159756693346
164,0.20282370141998135,0.023188593829500264
165,0.2036348318352419,0.02308037639434995
166,0.19941658873903265,0.023003840947459483
167,0.19663676943174854,0.02290557556111237
168,0.1815678057897145,0.022857040359542287
169,0.15551724011811735,0.022569824010133743
170,0.2175544267731015,0.022233394456320797
171,0.16759377819110904,0.022014067283478277
172,0.17482863683506375,0.02198687902298467
173,0.19959634940279017,0.02185838528234383
174,0.19968813967920537,0.021761827556223703
175,0.19745037236095014,0.02174740798514465
176,0.1602079146183454,0.02172837682582181
177,0.17673057641378895,0.021506805101345325
178,0.20134158317859358,0.021392819824917562
179,0.1645416595142891,0.021394758067768197
180,0.16239330550124742,0.021262795953401203
181,0.20216840701135574,0.02119125856150841
182,0.14495087681312907,0.021199990063905716
183,0.1840503688446537,0.021286526437977266
184,0.1607292663997115,0.021260861500070012
185,0.16594973051440123,0.02123115918245809
186,0.16857470241607045,0.02129220898295271
