year,week,psi,rain,patient,result
2013.0,9.0,42.0,22.0,2753.0,2706.15673828125
2013.0,10.0,27.0,10.0,2713.0,2721.355224609375
2013.0,11.0,24.0,10.0,2500.0,2726.97802734375
2013.0,12.0,26.0,10.0,2148.0,2726.712158203125
2013.0,13.0,36.0,10.0,2343.0,2717.0009765625
2013.0,14.0,32.0,19.0,2395.0,2727.308837890625
2013.0,15.0,29.0,19.0,2500.0,2732.931640625
2013.0,16.0,37.0,19.0,2688.0,2725.598388671875
2013.0,17.0,40.0,19.0,2699.0,2724.150634765625
2013.0,18.0,26.0,19.0,2854.0,2742.71923828125
2013.0,19.0,23.0,17.0,2747.0,2747.542724609375
2013.0,20.0,29.0,17.0,2519.0,2742.60302734375
2013.0,21.0,35.0,17.0,2726.0,2737.647216796875
2013.0,22.0,31.0,17.0,2733.0,2744.435791015625
2013.0,23.0,27.0,12.0,2434.0,2749.271240234375
2013.0,24.0,79.0,12.0,2330.0,2689.640625
2013.0,25.0,116.0,12.0,2755.0,2646.7919921875
2013.0,26.0,52.0,12.0,2413.0,2726.117919921875
2013.0,27.0,26.0,15.0,2368.0,2759.939453125
2013.0,28.0,26.0,15.0,2371.0,2762.02294921875
2013.0,29.0,26.0,15.0,2543.0,2764.106201171875
2013.0,30.0,29.0,15.0,2423.0,2762.69482421875
2013.0,31.0,23.0,15.0,2476.0,2771.75732421875
2013.0,32.0,23.0,15.0,2426.0,2773.837158203125
2013.0,33.0,25.0,15.0,2700.0,2773.5966796875
2013.0,34.0,28.0,15.0,2565.0,2772.194091796875
2013.0,35.0,27.0,15.0,2380.0,2775.437255859375
2013.0,36.0,18.0,19.0,2262.0,2789.47509765625
2013.0,37.0,25.0,19.0,2211.0,2783.466796875
2013.0,38.0,27.0,19.0,2373.0,2783.231689453125
2013.0,39.0,34.0,19.0,2180.0,2777.195556640625
2013.0,40.0,26.0,19.0,2301.0,2788.5478515625
2013.0,41.0,25.0,19.0,2429.0,2791.78076171875
2013.0,42.0,23.0,19.0,2429.0,2796.163330078125
2013.0,43.0,30.0,19.0,2401.0,2790.16357421875
2013.0,44.0,28.0,19.0,2155.0,2794.55322265625
2013.0,45.0,28.0,22.0,3018.0,2797.79833984375
2013.0,46.0,23.0,22.0,2494.0,2805.626708984375
2013.0,47.0,21.0,22.0,2576.0,2809.993408203125
2013.0,48.0,20.0,22.0,2363.0,2813.2099609375
2013.0,49.0,18.0,22.0,2526.0,2817.566162109375
2013.0,50.0,24.0,21.0,2509.0,2812.384521484375
2013.0,51.0,20.0,21.0,2458.0,2819.03173828125
2013.0,52.0,33.0,21.0,2605.0,2806.199951171875
2014.0,1.0,27.0,5.0,2766.0,2701.606689453125
2014.0,2.0,25.0,5.0,2805.0,2706.06689453125
2014.0,3.0,32.0,5.0,3124.0,2699.859130859375
2014.0,4.0,36.0,5.0,3288.0,2697.2001953125
2014.0,5.0,27.0,5.0,3242.0,2709.97119140625
2014.0,6.0,32.0,1.0,3200.0,2704.6005859375
2014.0,7.0,32.0,1.0,2793.0,2706.69384765625
2014.0,8.0,34.0,1.0,2590.0,2706.41552734375
2014.0,9.0,37.0,1.0,2576.0,2704.949951171875
2014.0,10.0,44.0,6.0,2473.0,2700.658447265625
2014.0,11.0,38.0,6.0,2493.0,2709.887451171875
2014.0,12.0,34.0,6.0,2003.0,2716.720703125
2014.0,13.0,41.0,6.0,2198.0,2710.5224609375
2014.0,14.0,55.0,17.0,2059.0,2700.242919921875
2014.0,15.0,61.0,17.0,2248.0,2695.179443359375
2014.0,16.0,59.0,17.0,2367.0,2699.682373046875
2014.0,17.0,62.0,17.0,2588.0,2698.205078125
2014.0,18.0,53.0,17.0,2601.0,2711.052001953125
2014.0,19.0,56.0,18.0,2522.0,2709.977783203125
2014.0,20.0,48.0,18.0,2630.0,2721.58642578125
2014.0,21.0,50.0,18.0,2754.0,2721.317138671875
2014.0,22.0,48.0,18.0,2649.0,2725.7880859375
2014.0,23.0,48.0,11.0,2512.0,2725.1572265625
2014.0,24.0,49.0,11.0,2448.0,2726.073486328125
2014.0,25.0,54.0,11.0,2382.0,2722.2490234375
2014.0,26.0,53.0,11.0,2292.0,2725.5380859375
2014.0,27.0,55.0,15.0,2496.0,2726.834228515625
2014.0,28.0,52.0,15.0,2629.0,2732.48876953125
2014.0,29.0,52.0,15.0,2769.0,2734.59033203125
2014.0,30.0,55.0,15.0,2665.0,2733.144287109375
2014.0,31.0,50.0,15.0,2647.0,2741.15185546875
2014.0,32.0,39.0,20.0,2683.0,2758.1201171875
2014.0,33.0,54.0,20.0,2654.0,2742.592041015625
2014.0,34.0,56.0,20.0,2691.0,2742.333251953125
2014.0,35.0,58.0,20.0,2576.0,2742.07470703125
2014.0,36.0,59.0,9.0,2517.0,2738.682861328125
2014.0,37.0,71.0,9.0,2244.0,2726.55224609375
2014.0,38.0,70.0,9.0,2283.0,2729.852783203125
2014.0,39.0,69.0,9.0,2099.0,2733.15087890625
2014.0,40.0,73.0,10.0,1839.0,2730.9013671875
2014.0,41.0,74.0,10.0,2043.0,2731.823974609375
2014.0,42.0,73.0,10.0,1947.0,2735.124755859375
2014.0,43.0,68.0,10.0,2049.0,2743.1640625
2014.0,44.0,74.0,10.0,2006.0,2738.159912109375
2014.0,45.0,58.0,23.0,2082.0,2764.27392578125
2014.0,46.0,41.0,23.0,2140.0,2786.209716796875
2014.0,47.0,48.0,23.0,2226.0,2780.15966796875
2014.0,48.0,47.0,23.0,2204.0,2783.41552734375
2014.0,49.0,50.0,23.0,2235.0,2782.0146484375
2014.0,50.0,45.0,17.0,2315.0,2787.570556640625
2014.0,51.0,34.0,17.0,2177.0,2802.382080078125
2014.0,52.0,37.0,17.0,2407.0,2801.00244140625
2015.0,1.0,46.0,6.0,2822.0,2680.354248046875
2015.0,2.0,38.0,6.0,2921.0,2692.011474609375
2015.0,3.0,54.0,6.0,3035.0,2674.9716796875
2015.0,4.0,57.0,6.0,2918.0,2673.47509765625
2015.0,5.0,46.0,6.0,2931.0,2688.766845703125
2015.0,6.0,59.0,6.0,2997.0,2675.29052734375
2015.0,7.0,48.0,6.0,2959.0,2690.583251953125
2015.0,8.0,50.0,6.0,2821.0,2690.296630859375
2015.0,9.0,51.0,6.0,2590.0,2691.2060546875
2015.0,10.0,50.0,5.0,2513.0,2694.11669921875
2015.0,11.0,51.0,5.0,2288.0,2695.02685546875
2015.0,12.0,64.0,5.0,2401.0,2681.55859375
2015.0,13.0,53.0,5.0,2341.0,2696.84814453125
2015.0,14.0,53.0,13.0,2366.0,2702.069580078125
2015.0,15.0,49.0,13.0,2469.0,2708.9375
2015.0,16.0,59.0,13.0,2534.0,2699.120361328125
2015.0,17.0,52.0,13.0,2645.0,2709.574951171875
2015.0,18.0,55.0,13.0,2882.0,2708.10791015625
2015.0,19.0,47.0,12.0,2757.0,2719.32763671875
2015.0,20.0,49.0,12.0,2828.0,2719.056884765625
2015.0,21.0,52.0,12.0,3001.0,2717.59814453125
2015.0,22.0,46.0,12.0,2844.0,2726.809326171875
2015.0,23.0,47.0,10.0,2637.0,2726.9462890625
2015.0,24.0,50.0,10.0,2631.0,2725.4951171875
2015.0,25.0,52.0,10.0,2651.0,2725.226806640625
2015.0,26.0,54.0,10.0,2319.0,2724.958251953125
2015.0,27.0,64.0,13.0,2357.0,2716.353515625
2015.0,28.0,55.0,13.0,2318.0,2729.15087890625
2015.0,29.0,51.0,13.0,2455.0,2735.984130859375
2015.0,30.0,49.0,13.0,2392.0,2740.44287109375
2015.0,31.0,52.0,13.0,2475.0,2739.002685546875
2015.0,32.0,57.0,11.0,2880.0,2734.412109375
2015.0,33.0,59.0,11.0,2810.0,2734.148193359375
2015.0,34.0,76.0,11.0,2625.0,2716.035400390625
2015.0,35.0,71.0,11.0,2423.0,2724.11376953125
2015.0,36.0,101.0,8.0,2280.0,2689.025390625
2015.0,37.0,110.0,8.0,2821.0,2680.23974609375
2015.0,38.0,137.0,8.0,2738.0,2649.32958984375
2015.0,39.0,138.0,8.0,2929.0,2650.248779296875
2015.0,40.0,128.0,9.0,2619.0,2665.0888671875
2015.0,41.0,97.0,9.0,2529.0,2704.8974609375
2015.0,42.0,108.0,9.0,2612.0,2693.739501953125
2015.0,43.0,133.0,9.0,2588.0,2665.400390625
2015.0,44.0,63.0,9.0,2533.0,2751.77685546875
2015.0,45.0,69.0,13.0,2721.0,2748.368896484375
2015.0,46.0,48.0,13.0,2673.0,2775.134521484375
2015.0,47.0,50.0,13.0,2488.0,2774.892333984375
2015.0,48.0,45.0,13.0,2455.0,2782.8095703125
2015.0,49.0,44.0,13.0,2319.0,2786.059814453125
2015.0,50.0,44.0,19.0,2304.0,2790.491455078125
2015.0,51.0,59.0,19.0,2414.0,2775.108154296875
2015.0,52.0,42.0,19.0,2494.0,2796.980224609375
2016.0,1.0,38.0,15.0,2604.0,2694.399169921875
2016.0,2.0,40.0,15.0,2775.0,2694.116455078125
2016.0,3.0,51.0,15.0,2946.0,2683.079833984375
2016.0,4.0,42.0,15.0,3111.0,2695.93359375
2016.0,5.0,42.0,15.0,3125.0,2698.03369140625
2016.0,6.0,44.0,10.0,3740.0,2695.81005859375
2016.0,7.0,48.0,10.0,3174.0,2693.140380859375
2016.0,8.0,49.0,10.0,3148.0,2694.0498046875
2016.0,9.0,50.0,10.0,3001.0,2694.959716796875
2016.0,10.0,47.0,6.0,2702.0,2699.0869140625
2016.0,11.0,54.0,6.0,2382.0,2692.833984375
2016.0,12.0,60.0,6.0,2596.0,2687.757568359375
2016.0,13.0,64.0,6.0,2530.0,2685.068603515625
2016.0,14.0,59.0,14.0,2417.0,2696.2978515625
2016.0,15.0,60.0,14.0,2383.0,2697.2109375
2016.0,16.0,58.0,14.0,2487.0,2701.709228515625
2016.0,17.0,60.0,14.0,2520.0,2701.4287109375
2016.0,18.0,55.0,14.0,2715.0,2709.49951171875
2016.0,19.0,54.0,12.0,2648.0,2712.01318359375
2016.0,20.0,54.0,12.0,2853.0,2714.1171875
2016.0,21.0,42.0,12.0,2775.0,2730.4326171875
2016.0,22.0,55.0,12.0,2634.0,2717.13623046875
2016.0,23.0,55.0,13.0,2521.0,2719.63134765625
2016.0,24.0,47.0,13.0,2564.0,2731.2080078125
2016.0,25.0,50.0,13.0,2819.0,2729.760498046875
2016.0,26.0,51.0,13.0,3021.0,2730.677734375
2016.0,27.0,50.0,20.0,2989.0,2736.69580078125
2016.0,28.0,49.0,20.0,2940.0,2739.974609375
2016.0,29.0,51.0,20.0,3427.0,2739.71484375
2016.0,30.0,50.0,20.0,3566.0,2742.992919921875
2016.0,31.0,52.0,20.0,3499.0,2742.73486328125
2016.0,32.0,57.0,15.0,3233.0,2736.972900390625
2016.0,33.0,49.0,15.0,2834.0,2748.507080078125
2016.0,34.0,60.0,15.0,2687.0,2737.630859375
2016.0,35.0,61.0,15.0,2573.0,2738.552001953125
2016.0,36.0,56.0,15.0,2371.0,2746.5595703125
2016.0,37.0,51.0,15.0,2566.0,2754.54248046875
2016.0,38.0,52.0,15.0,2449.0,2755.464599609375
2016.0,39.0,60.0,15.0,2384.0,2748.146728515625
2016.0,40.0,61.0,16.0,2378.0,2749.46240234375
2016.0,41.0,48.0,16.0,2423.0,2766.829345703125
2016.0,42.0,48.0,16.0,2408.0,2768.922119140625
2016.0,43.0,56.0,16.0,2398.0,2761.64697265625
2016.0,44.0,45.0,16.0,2462.0,2776.60546875
2016.0,45.0,52.0,20.0,2598.0,2772.09423828125
2016.0,46.0,50.0,20.0,2651.0,2776.523193359375
2016.0,47.0,48.0,20.0,2620.0,2780.946533203125
2016.0,48.0,34.0,20.0,2589.0,2799.2587890625
2016.0,49.0,48.0,20.0,2377.0,2785.12744140625
2016.0,50.0,51.0,23.0,2410.0,2784.90478515625
2016.0,51.0,40.0,23.0,2275.0,2799.748046875
2016.0,52.0,36.0,23.0,2493.0,2806.44287109375
2017.0,1.0,41.0,21.0,2721.0,2694.16015625
2017.0,2.0,54.0,21.0,2864.0,2680.726806640625
2017.0,3.0,46.0,21.0,3060.0,2692.40185546875
2017.0,4.0,34.0,21.0,3002.0,2708.769287109375
2017.0,5.0,41.0,21.0,3521.0,2702.558837890625
2017.0,6.0,51.0,15.0,3352.0,2690.4033203125
2017.0,7.0,47.0,15.0,3316.0,2697.28173828125
2017.0,8.0,47.0,15.0,2993.0,2699.3837890625
2017.0,9.0,45.0,15.0,3008.0,2703.8662109375
2017.0,10.0,55.0,11.0,3038.0,2692.484375
2017.0,11.0,62.0,11.0,2711.0,2686.207275390625
2017.0,12.0,55.0,11.0,2977.0,2696.69677734375
2017.0,13.0,50.0,11.0,2839.0,2704.7646484375
2017.0,14.0,50.0,21.0,3023.0,2710.76953125
2017.0,15.0,54.0,21.0,3164.0,2708.114501953125
2017.0,16.0,61.0,21.0,3202.0,2701.873046875
2017.0,17.0,60.0,21.0,3189.0,2705.176025390625
2017.0,18.0,57.0,21.0,3452.0,2710.859619140625
2017.0,19.0,46.0,15.0,3645.0,2723.674560546875
2017.0,20.0,46.0,15.0,3500.0,2725.77294921875
2017.0,21.0,49.0,15.0,3440.0,2724.3212890625
2017.0,22.0,43.0,15.0,3241.0,2733.50927734375
2017.0,23.0,50.0,10.0,2842.0,2725.38671875
2017.0,24.0,46.0,10.0,2476.0,2732.214599609375
2017.0,25.0,50.0,10.0,2374.0,2729.585693359375
2017.0,26.0,47.0,10.0,2793.0,2735.227294921875
2017.0,27.0,44.0,9.0,2835.0,2740.47021484375
2017.0,28.0,46.0,9.0,3191.0,2740.20947265625
2017.0,29.0,49.0,9.0,3355.0,2738.769287109375
2017.0,30.0,55.0,9.0,3132.0,2733.781494140625
2017.0,31.0,50.0,9.0,2867.0,2741.784423828125
2017.0,32.0,44.0,18.0,2783.0,2754.445068359375
2017.0,33.0,47.0,18.0,2893.0,2753.019287109375
2017.0,34.0,43.0,18.0,2771.0,2759.801025390625
2017.0,35.0,50.0,18.0,2502.0,2753.687255859375
2017.0,36.0,48.0,19.0,2378.0,2758.520751953125
2017.0,37.0,54.0,19.0,2489.0,2753.57275390625
2017.0,38.0,49.0,19.0,2665.0,2761.537841796875
2017.0,39.0,55.0,19.0,2686.0,2756.593994140625
2017.0,40.0,55.0,18.0,2881.0,2758.2998046875
2017.0,41.0,47.0,18.0,3016.0,2769.76513671875
2017.0,42.0,62.0,18.0,3125.0,2754.266357421875
2017.0,43.0,63.0,18.0,2869.0,2755.190673828125
2017.0,44.0,49.0,18.0,2882.0,2773.70556640625
2017.0,45.0,47.0,24.0,2862.0,2780.4794921875
2017.0,46.0,53.0,24.0,2939.0,2775.57568359375
2017.0,47.0,43.0,24.0,2910.0,2789.3046875
2017.0,48.0,39.0,24.0,2836.0,2796.021484375
2017.0,49.0,48.0,24.0,2711.0,2787.67626953125
2017.0,50.0,56.0,23.0,2677.0,2780.058837890625
2017.0,51.0,50.0,23.0,2729.0,2789.139404296875
2017.0,52.0,39.0,23.0,2836.0,2803.958984375
2018.0,1.0,43.0,25.0,3158.0,2694.339599609375
2018.0,2.0,33.0,25.0,3632.0,2708.318115234375
2018.0,3.0,43.0,25.0,4234.0,2698.54150390625
2018.0,4.0,42.0,25.0,4048.0,2701.831298828125
2018.0,5.0,49.0,25.0,3960.0,2695.596435546875
